,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:19:00.411374,2.1890807378,-0.0385258422123,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:00.612506,2.2342914212,-0.0374095516676,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:00.821548,2.2795021046,-0.0362932611228,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:01.022648,2.32187097488,-0.0347236768389,0.0,0.0,0.0,0.00617142130288,0.999980956598
0,2018-04-23 20:19:01.231499,2.36709199239,-0.0341654890478,0.0,0.0,0.0,0.00617142130288,0.999980956598
0,2018-04-23 20:19:01.443068,2.41514298367,-0.0341654890478,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:01.640205,2.46035366707,-0.033049198503,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:01.849480,2.50274837098,-0.0325258974489,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:19:02.051420,2.54513338667,-0.0314793750632,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:02.262738,2.5903027415,-0.0292474741964,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:02.460439,2.63267161178,-0.0276778899124,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:02.661288,2.67780997847,-0.0248886514356,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:02.861014,2.72294834515,-0.0220994129588,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:03.070234,2.76808671183,-0.019310174482,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:03.271126,2.81322507851,-0.0165209360052,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:03.471126,2.85836344519,-0.0137316975284,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:03.680609,2.90350181187,-0.0109424590516,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:03.881424,2.94864017855,-0.00815322057474,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:04.090504,2.99942084107,-0.00501532728832,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:04.302695,3.05020150358,-0.00187743400191,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:19:04.499266,3.0924832241,0.00125958270885,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:04.708121,3.14329874829,0.00377047118402,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:04.912812,3.18846810313,0.00600237205084,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:05.122796,3.23920616775,0.00976679210375,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:05.330785,3.29006818657,0.0110226189666,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:05.533630,3.33527886997,0.0121389095113,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:05.740334,3.38048955337,0.013255200056,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:05.941035,3.42853688447,0.0138482745841,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:19:06.150396,3.47937952881,0.0157317757248,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:19:06.350600,3.52737196832,0.0181031703958,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:19:06.551401,3.57818749251,0.020614058871,0.0,0.0,0.0,-5.20417042793e-18,1.0
0,2018-04-23 20:19:06.760197,3.62623482361,0.0212071333991,0.0,0.0,0.0,-0.00617142130288,0.999980956598
0,2018-04-23 20:19:06.972999,3.67992251015,0.0225327284209,0.0,0.0,0.0,-0.0246833347681,0.999695320077
0,2018-04-23 20:19:07.170451,3.73078452897,0.0212769015581,0.0,0.0,0.0,-0.0370203015787,0.99931451369
0,2018-04-23 20:19:07.370569,3.78724622252,0.0184870254746,0.0,0.0,0.0,-0.0493516285032,0.998781465969
0,2018-04-23 20:19:07.580149,3.84074994491,0.0138527425194,0.0,0.0,0.0,-0.0555145898963,0.998457876081
0,2018-04-23 20:19:07.780588,3.89706965268,0.00897454993499,0.0,0.0,0.0,-0.0678339349157,0.997696625871
0,2018-04-23 20:19:07.993680,3.95613762121,0.00312294923339,0.0,0.0,0.0,-0.0862929897189,0.996269802777
0,2018-04-23 20:19:08.190263,4.01764040863,-0.00605374395039,0.0,0.0,0.0,-0.0985829837288,0.995128833528
0,2018-04-23 20:19:08.391858,4.07914319605,-0.0152304371342,0.0,0.0,0.0,-0.123116045608,0.992392280962
